embedding,cell_type,factor,mean_z_usage,n_cells
NMF PSI homo,Cortical excitatory neuron,N1,1.3666247129440308,30868
NMF PSI homo,Cortical excitatory neuron,N2,1.3510305881500244,30868
NMF PSI homo,Cortical excitatory neuron,N3,1.3443214893341064,30868
NMF PSI homo,Cortical excitatory neuron,N4,1.3437856435775757,30868
NMF PSI homo,Cortical excitatory neuron,N5,1.3284748792648315,30868
NMF PSI homo,Cortical excitatory neuron,N6,1.305953860282898,30868
NMF PSI homo,Cortical excitatory neuron,N7,1.2940043210983276,30868
NMF PSI homo,Cortical excitatory neuron,N8,1.2834025621414185,30868
NMF PSI homo,Cortical excitatory neuron,N9,1.1880820989608765,30868
NMF PSI homo,Cortical excitatory neuron,N10,1.1364740133285522,30868
NMF PSI homo,Cortical excitatory neuron,N11,0.8903692960739136,30868
NMF PSI homo,Cortical excitatory neuron,N12,1.0628496408462524,30868
NMF PSI homo,Cortical excitatory neuron,N13,1.0015618801116943,30868
NMF PSI homo,Cortical excitatory neuron,N14,1.2367113828659058,30868
NMF PSI homo,Cortical excitatory neuron,N15,1.2220731973648071,30868
NMF PSI homo,Cortical excitatory neuron,N16,1.144639253616333,30868
NMF PSI homo,Cortical excitatory neuron,N17,-1.1440625190734863,30868
NMF PSI homo,Cortical excitatory neuron,N18,-1.1738369464874268,30868
NMF PSI homo,Cortical excitatory neuron,N19,-0.14580269157886505,30868
NMF PSI homo,Cortical excitatory neuron,N20,-0.5812910795211792,30868
NMF PSI homo,Inhibitory neuron,N1,1.0166196823120117,17259
NMF PSI homo,Inhibitory neuron,N2,1.0172311067581177,17259
NMF PSI homo,Inhibitory neuron,N3,0.9277725219726562,17259
NMF PSI homo,Inhibitory neuron,N4,1.0491548776626587,17259
NMF PSI homo,Inhibitory neuron,N5,1.141870141029358,17259
NMF PSI homo,Inhibitory neuron,N6,0.8145384788513184,17259
NMF PSI homo,Inhibitory neuron,N7,0.8904716372489929,17259
NMF PSI homo,Inhibitory neuron,N8,1.2170153856277466,17259
NMF PSI homo,Inhibitory neuron,N9,1.1016281843185425,17259
NMF PSI homo,Inhibitory neuron,N10,0.834911584854126,17259
NMF PSI homo,Inhibitory neuron,N11,1.4662336111068726,17259
NMF PSI homo,Inhibitory neuron,N12,1.412246584892273,17259
NMF PSI homo,Inhibitory neuron,N13,1.3515037298202515,17259
NMF PSI homo,Inhibitory neuron,N14,1.2851712703704834,17259
NMF PSI homo,Inhibitory neuron,N15,1.280116319656372,17259
NMF PSI homo,Inhibitory neuron,N16,1.2653299570083618,17259
NMF PSI homo,Inhibitory neuron,N17,-1.1062198877334595,17259
NMF PSI homo,Inhibitory neuron,N18,-1.131285548210144,17259
NMF PSI homo,Inhibitory neuron,N19,-0.036159005016088486,17259
NMF PSI homo,Inhibitory neuron,N20,-0.4408796429634094,17259
NMF PSI homo,Microglia,N1,-0.8048148155212402,12042
NMF PSI homo,Microglia,N2,-0.7911916971206665,12042
NMF PSI homo,Microglia,N3,-0.7281508445739746,12042
NMF PSI homo,Microglia,N4,-0.781334400177002,12042
NMF PSI homo,Microglia,N5,-0.858083963394165,12042
NMF PSI homo,Microglia,N6,-0.7240599393844604,12042
NMF PSI homo,Microglia,N7,-0.7484198212623596,12042
NMF PSI homo,Microglia,N8,-0.9005725383758545,12042
NMF PSI homo,Microglia,N9,-0.9415486454963684,12042
NMF PSI homo,Microglia,N10,-0.8060185313224792,12042
NMF PSI homo,Microglia,N11,-1.0633214712142944,12042
NMF PSI homo,Microglia,N12,-1.0206304788589478,12042
NMF PSI homo,Microglia,N13,-1.1170746088027954,12042
NMF PSI homo,Microglia,N14,-0.916959822177887,12042
NMF PSI homo,Microglia,N15,-0.9334585070610046,12042
NMF PSI homo,Microglia,N16,-1.022027850151062,12042
NMF PSI homo,Microglia,N17,0.7136008739471436,12042
NMF PSI homo,Microglia,N18,0.8294549584388733,12042
NMF PSI homo,Microglia,N19,-0.6256338357925415,12042
NMF PSI homo,Microglia,N20,-0.287359356880188,12042
NMF PSI homo,B cell,N1,-0.8354441523551941,8620
NMF PSI homo,B cell,N2,-0.8448259830474854,8620
NMF PSI homo,B cell,N3,-0.8238399624824524,8620
NMF PSI homo,B cell,N4,-0.8402743935585022,8620
NMF PSI homo,B cell,N5,-0.8669378757476807,8620
NMF PSI homo,B cell,N6,-0.8172553181648254,8620
NMF PSI homo,B cell,N7,-0.8494594693183899,8620
NMF PSI homo,B cell,N8,-0.8769420981407166,8620
NMF PSI homo,B cell,N9,-0.9537978172302246,8620
NMF PSI homo,B cell,N10,-0.8845810890197754,8620
NMF PSI homo,B cell,N11,-0.9631603956222534,8620
NMF PSI homo,B cell,N12,-0.9592686295509338,8620
NMF PSI homo,B cell,N13,-1.0353721380233765,8620
NMF PSI homo,B cell,N14,-0.8908252120018005,8620
NMF PSI homo,B cell,N15,-0.931951105594635,8620
NMF PSI homo,B cell,N16,-0.9555734395980835,8620
NMF PSI homo,B cell,N17,0.6961085796356201,8620
NMF PSI homo,B cell,N18,0.8240231275558472,8620
NMF PSI homo,B cell,N19,-0.7386730909347534,8620
NMF PSI homo,B cell,N20,-0.26931989192962646,8620
NMF PSI homo,Skin epithelial cell,N1,-0.6904622316360474,7347
NMF PSI homo,Skin epithelial cell,N2,-0.6814498901367188,7347
NMF PSI homo,Skin epithelial cell,N3,-0.6578424572944641,7347
NMF PSI homo,Skin epithelial cell,N4,-0.6993480324745178,7347
NMF PSI homo,Skin epithelial cell,N5,-0.7060828804969788,7347
NMF PSI homo,Skin epithelial cell,N6,-0.5349829196929932,7347
NMF PSI homo,Skin epithelial cell,N7,-0.5470685958862305,7347
NMF PSI homo,Skin epithelial cell,N8,-0.6558843851089478,7347
NMF PSI homo,Skin epithelial cell,N9,-0.35099145770072937,7347
NMF PSI homo,Skin epithelial cell,N10,-0.24057967960834503,7347
NMF PSI homo,Skin epithelial cell,N11,-0.3464726209640503,7347
NMF PSI homo,Skin epithelial cell,N12,-0.4920981526374817,7347
NMF PSI homo,Skin epithelial cell,N13,-0.16258296370506287,7347
NMF PSI homo,Skin epithelial cell,N14,-0.6547814607620239,7347
NMF PSI homo,Skin epithelial cell,N15,-0.5975778698921204,7347
NMF PSI homo,Skin epithelial cell,N16,-0.3348603844642639,7347
NMF PSI homo,Skin epithelial cell,N17,0.9057361483573914,7347
NMF PSI homo,Skin epithelial cell,N18,0.8018498420715332,7347
NMF PSI homo,Skin epithelial cell,N19,1.1014121770858765,7347
NMF PSI homo,Skin epithelial cell,N20,1.3172167539596558,7347
NMF PSI homo,Endothelial cell,N1,-0.8387295603752136,7044
NMF PSI homo,Endothelial cell,N2,-0.8283503651618958,7044
NMF PSI homo,Endothelial cell,N3,-0.8122491836547852,7044
NMF PSI homo,Endothelial cell,N4,-0.8327704668045044,7044
NMF PSI homo,Endothelial cell,N5,-0.8501753807067871,7044
NMF PSI homo,Endothelial cell,N6,-0.8003660440444946,7044
NMF PSI homo,Endothelial cell,N7,-0.8087497353553772,7044
NMF PSI homo,Endothelial cell,N8,-0.8842331767082214,7044
NMF PSI homo,Endothelial cell,N9,-0.8926900029182434,7044
NMF PSI homo,Endothelial cell,N10,-0.8237284421920776,7044
NMF PSI homo,Endothelial cell,N11,-0.812741756439209,7044
NMF PSI homo,Endothelial cell,N12,-0.8617623448371887,7044
NMF PSI homo,Endothelial cell,N13,-0.9411190152168274,7044
NMF PSI homo,Endothelial cell,N14,-0.8816329836845398,7044
NMF PSI homo,Endothelial cell,N15,-0.8843702077865601,7044
NMF PSI homo,Endothelial cell,N16,-0.9620372653007507,7044
NMF PSI homo,Endothelial cell,N17,0.5179409384727478,7044
NMF PSI homo,Endothelial cell,N18,0.5332763195037842,7044
NMF PSI homo,Endothelial cell,N19,-0.08820440620183945,7044
NMF PSI homo,Endothelial cell,N20,0.07317906618118286,7044
NMF PSI homo,Mesenchymal stem cell,N1,-0.7050204277038574,4755
NMF PSI homo,Mesenchymal stem cell,N2,-0.6745061874389648,4755
NMF PSI homo,Mesenchymal stem cell,N3,-0.6648620963096619,4755
NMF PSI homo,Mesenchymal stem cell,N4,-0.6938076019287109,4755
NMF PSI homo,Mesenchymal stem cell,N5,-0.6781005859375,4755
NMF PSI homo,Mesenchymal stem cell,N6,-0.6056808233261108,4755
NMF PSI homo,Mesenchymal stem cell,N7,-0.5769249796867371,4755
NMF PSI homo,Mesenchymal stem cell,N8,-0.6956117749214172,4755
NMF PSI homo,Mesenchymal stem cell,N9,-0.4744507670402527,4755
NMF PSI homo,Mesenchymal stem cell,N10,-0.4049431383609772,4755
NMF PSI homo,Mesenchymal stem cell,N11,-0.3203650712966919,4755
NMF PSI homo,Mesenchymal stem cell,N12,-0.4727100133895874,4755
NMF PSI homo,Mesenchymal stem cell,N13,-0.3438902497291565,4755
NMF PSI homo,Mesenchymal stem cell,N14,-0.6631799936294556,4755
NMF PSI homo,Mesenchymal stem cell,N15,-0.5771915316581726,4755
NMF PSI homo,Mesenchymal stem cell,N16,-0.5521029233932495,4755
NMF PSI homo,Mesenchymal stem cell,N17,0.950259268283844,4755
NMF PSI homo,Mesenchymal stem cell,N18,0.8110347986221313,4755
NMF PSI homo,Mesenchymal stem cell,N19,1.0704877376556396,4755
NMF PSI homo,Mesenchymal stem cell,N20,1.152036190032959,4755
NMF PSI homo,Fibroblast,N1,-0.7340491414070129,4600
NMF PSI homo,Fibroblast,N2,-0.7049272060394287,4600
NMF PSI homo,Fibroblast,N3,-0.697024405002594,4600
NMF PSI homo,Fibroblast,N4,-0.7217366695404053,4600
NMF PSI homo,Fibroblast,N5,-0.7066664695739746,4600
NMF PSI homo,Fibroblast,N6,-0.6502319574356079,4600
NMF PSI homo,Fibroblast,N7,-0.6215201616287231,4600
NMF PSI homo,Fibroblast,N8,-0.7293329238891602,4600
NMF PSI homo,Fibroblast,N9,-0.5439862608909607,4600
NMF PSI homo,Fibroblast,N10,-0.48114699125289917,4600
NMF PSI homo,Fibroblast,N11,-0.34762972593307495,4600
NMF PSI homo,Fibroblast,N12,-0.5030802488327026,4600
NMF PSI homo,Fibroblast,N13,-0.41055816411972046,4600
NMF PSI homo,Fibroblast,N14,-0.6936863660812378,4600
NMF PSI homo,Fibroblast,N15,-0.6140202879905701,4600
NMF PSI homo,Fibroblast,N16,-0.6169101595878601,4600
NMF PSI homo,Fibroblast,N17,0.8858528733253479,4600
NMF PSI homo,Fibroblast,N18,0.7605627775192261,4600
NMF PSI homo,Fibroblast,N19,0.9764668345451355,4600
NMF PSI homo,Fibroblast,N20,1.036417007446289,4600
NMF PSI homo,Hippocampal neuron,N1,1.1242587566375732,4476
NMF PSI homo,Hippocampal neuron,N2,1.079460859298706,4476
NMF PSI homo,Hippocampal neuron,N3,0.9929019212722778,4476
NMF PSI homo,Hippocampal neuron,N4,1.0817521810531616,4476
NMF PSI homo,Hippocampal neuron,N5,1.1940884590148926,4476
NMF PSI homo,Hippocampal neuron,N6,0.8835943937301636,4476
NMF PSI homo,Hippocampal neuron,N7,0.912757158279419,4476
NMF PSI homo,Hippocampal neuron,N8,1.2042661905288696,4476
NMF PSI homo,Hippocampal neuron,N9,0.9804143309593201,4476
NMF PSI homo,Hippocampal neuron,N10,0.7461884617805481,4476
NMF PSI homo,Hippocampal neuron,N11,1.175927758216858,4476
NMF PSI homo,Hippocampal neuron,N12,1.2214815616607666,4476
NMF PSI homo,Hippocampal neuron,N13,1.0874249935150146,4476
NMF PSI homo,Hippocampal neuron,N14,1.2269723415374756,4476
NMF PSI homo,Hippocampal neuron,N15,1.1793981790542603,4476
NMF PSI homo,Hippocampal neuron,N16,1.1146031618118286,4476
NMF PSI homo,Hippocampal neuron,N17,-0.8246682286262512,4476
NMF PSI homo,Hippocampal neuron,N18,-0.8527843356132507,4476
NMF PSI homo,Hippocampal neuron,N19,-0.27119913697242737,4476
NMF PSI homo,Hippocampal neuron,N20,-0.49591413140296936,4476
NMF PSI homo,T cell,N1,-0.8179250955581665,3571
NMF PSI homo,T cell,N2,-0.8266685009002686,3571
NMF PSI homo,T cell,N3,-0.8019824028015137,3571
NMF PSI homo,T cell,N4,-0.8242020010948181,3571
NMF PSI homo,T cell,N5,-0.8514965176582336,3571
NMF PSI homo,T cell,N6,-0.7824112772941589,3571
NMF PSI homo,T cell,N7,-0.8151969909667969,3571
NMF PSI homo,T cell,N8,-0.8569334149360657,3571
NMF PSI homo,T cell,N9,-0.9067556858062744,3571
NMF PSI homo,T cell,N10,-0.8188028931617737,3571
NMF PSI homo,T cell,N11,-0.8997687101364136,3571
NMF PSI homo,T cell,N12,-0.9217851161956787,3571
NMF PSI homo,T cell,N13,-0.9701671004295349,3571
NMF PSI homo,T cell,N14,-0.8684401512145996,3571
NMF PSI homo,T cell,N15,-0.9037114977836609,3571
NMF PSI homo,T cell,N16,-0.902875542640686,3571
NMF PSI homo,T cell,N17,0.7440499067306519,3571
NMF PSI homo,T cell,N18,0.8536734580993652,3571
NMF PSI homo,T cell,N19,-0.5459336042404175,3571
NMF PSI homo,T cell,N20,-0.0902554839849472,3571
NMF PSI homo,Intestinal epithelial cell,N1,-0.8320871591567993,3016
NMF PSI homo,Intestinal epithelial cell,N2,-0.8394952416419983,3016
NMF PSI homo,Intestinal epithelial cell,N3,-0.8374291658401489,3016
NMF PSI homo,Intestinal epithelial cell,N4,-0.8414247035980225,3016
NMF PSI homo,Intestinal epithelial cell,N5,-0.8297103643417358,3016
NMF PSI homo,Intestinal epithelial cell,N6,-0.8075292110443115,3016
NMF PSI homo,Intestinal epithelial cell,N7,-0.8317837119102478,3016
NMF PSI homo,Intestinal epithelial cell,N8,-0.7779549956321716,3016
NMF PSI homo,Intestinal epithelial cell,N9,-0.7752491235733032,3016
NMF PSI homo,Intestinal epithelial cell,N10,-0.7636049389839172,3016
NMF PSI homo,Intestinal epithelial cell,N11,-0.5336967706680298,3016
NMF PSI homo,Intestinal epithelial cell,N12,-0.6359205842018127,3016
NMF PSI homo,Intestinal epithelial cell,N13,-0.5825236439704895,3016
NMF PSI homo,Intestinal epithelial cell,N14,-0.7634670734405518,3016
NMF PSI homo,Intestinal epithelial cell,N15,-0.7977397441864014,3016
NMF PSI homo,Intestinal epithelial cell,N16,-0.6642729043960571,3016
NMF PSI homo,Intestinal epithelial cell,N17,0.31654199957847595,3016
NMF PSI homo,Intestinal epithelial cell,N18,0.3517822027206421,3016
NMF PSI homo,Intestinal epithelial cell,N19,-0.098166823387146,3016
NMF PSI homo,Intestinal epithelial cell,N20,0.18611717224121094,3016
NMF PSI homo,T cell precursor,N1,-0.7666648626327515,3002
NMF PSI homo,T cell precursor,N2,-0.7782155871391296,3002
NMF PSI homo,T cell precursor,N3,-0.747599720954895,3002
NMF PSI homo,T cell precursor,N4,-0.7752499580383301,3002
NMF PSI homo,T cell precursor,N5,-0.8012233972549438,3002
NMF PSI homo,T cell precursor,N6,-0.7202155590057373,3002
NMF PSI homo,T cell precursor,N7,-0.7529578804969788,3002
NMF PSI homo,T cell precursor,N8,-0.788642942905426,3002
NMF PSI homo,T cell precursor,N9,-0.8194433450698853,3002
NMF PSI homo,T cell precursor,N10,-0.7260462641716003,3002
NMF PSI homo,T cell precursor,N11,-0.779115617275238,3002
NMF PSI homo,T cell precursor,N12,-0.8221623301506042,3002
NMF PSI homo,T cell precursor,N13,-0.8285863399505615,3002
NMF PSI homo,T cell precursor,N14,-0.793101966381073,3002
NMF PSI homo,T cell precursor,N15,-0.8236010670661926,3002
NMF PSI homo,T cell precursor,N16,-0.7778360843658447,3002
NMF PSI homo,T cell precursor,N17,0.8094071745872498,3002
NMF PSI homo,T cell precursor,N18,0.9046472907066345,3002
NMF PSI homo,T cell precursor,N19,-0.3654576539993286,3002
NMF PSI homo,T cell precursor,N20,0.12090244144201279,3002
NMF PSI homo,Granulocyte,N1,-0.9060236215591431,2860
NMF PSI homo,Granulocyte,N2,-0.9102123379707336,2860
NMF PSI homo,Granulocyte,N3,-0.8957709670066833,2860
NMF PSI homo,Granulocyte,N4,-0.9056400060653687,2860
NMF PSI homo,Granulocyte,N5,-0.9374128580093384,2860
NMF PSI homo,Granulocyte,N6,-0.9028780460357666,2860
NMF PSI homo,Granulocyte,N7,-0.9376827478408813,2860
NMF PSI homo,Granulocyte,N8,-0.9709135293960571,2860
NMF PSI homo,Granulocyte,N9,-1.083892822265625,2860
NMF PSI homo,Granulocyte,N10,-1.0347533226013184,2860
NMF PSI homo,Granulocyte,N11,-1.2153000831604004,2860
NMF PSI homo,Granulocyte,N12,-1.107928991317749,2860
NMF PSI homo,Granulocyte,N13,-1.2545729875564575,2860
NMF PSI homo,Granulocyte,N14,-0.997585117816925,2860
NMF PSI homo,Granulocyte,N15,-1.0515027046203613,2860
NMF PSI homo,Granulocyte,N16,-1.1490788459777832,2860
NMF PSI homo,Granulocyte,N17,0.10046030580997467,2860
NMF PSI homo,Granulocyte,N18,0.27692094445228577,2860
NMF PSI homo,Granulocyte,N19,-1.1456592082977295,2860
NMF PSI homo,Granulocyte,N20,-1.0051072835922241,2860
NMF PSI homo,Hematopoietic stem cell,N1,-0.4109485149383545,2748
NMF PSI homo,Hematopoietic stem cell,N2,-0.3960375487804413,2748
NMF PSI homo,Hematopoietic stem cell,N3,-0.3273380696773529,2748
NMF PSI homo,Hematopoietic stem cell,N4,-0.4036302864551544,2748
NMF PSI homo,Hematopoietic stem cell,N5,-0.4695237874984741,2748
NMF PSI homo,Hematopoietic stem cell,N6,-0.177503764629364,2748
NMF PSI homo,Hematopoietic stem cell,N7,-0.20386910438537598,2748
NMF PSI homo,Hematopoietic stem cell,N8,-0.38473066687583923,2748
NMF PSI homo,Hematopoietic stem cell,N9,-0.03582688048481941,2748
NMF PSI homo,Hematopoietic stem cell,N10,0.12684503197669983,2748
NMF PSI homo,Hematopoietic stem cell,N11,-0.27460232377052307,2748
NMF PSI homo,Hematopoietic stem cell,N12,-0.3483966588973999,2748
NMF PSI homo,Hematopoietic stem cell,N13,0.03784964978694916,2748
NMF PSI homo,Hematopoietic stem cell,N14,-0.40552854537963867,2748
NMF PSI homo,Hematopoietic stem cell,N15,-0.33866289258003235,2748
NMF PSI homo,Hematopoietic stem cell,N16,-0.02548324316740036,2748
NMF PSI homo,Hematopoietic stem cell,N17,1.1371678113937378,2748
NMF PSI homo,Hematopoietic stem cell,N18,1.0960605144500732,2748
NMF PSI homo,Hematopoietic stem cell,N19,1.0918842554092407,2748
NMF PSI homo,Hematopoietic stem cell,N20,1.3767207860946655,2748
NMF PSI homo,Other immune cell,N1,-0.8318243622779846,2562
NMF PSI homo,Other immune cell,N2,-0.8329288363456726,2562
NMF PSI homo,Other immune cell,N3,-0.808096706867218,2562
NMF PSI homo,Other immune cell,N4,-0.8314647078514099,2562
NMF PSI homo,Other immune cell,N5,-0.8606283068656921,2562
NMF PSI homo,Other immune cell,N6,-0.7864735126495361,2562
NMF PSI homo,Other immune cell,N7,-0.8135923147201538,2562
NMF PSI homo,Other immune cell,N8,-0.8747825622558594,2562
NMF PSI homo,Other immune cell,N9,-0.9004507660865784,2562
NMF PSI homo,Other immune cell,N10,-0.8115692734718323,2562
NMF PSI homo,Other immune cell,N11,-0.9639137983322144,2562
NMF PSI homo,Other immune cell,N12,-0.9454931616783142,2562
NMF PSI homo,Other immune cell,N13,-0.9829540848731995,2562
NMF PSI homo,Other immune cell,N14,-0.8897446990013123,2562
NMF PSI homo,Other immune cell,N15,-0.9145110249519348,2562
NMF PSI homo,Other immune cell,N16,-0.9320679306983948,2562
NMF PSI homo,Other immune cell,N17,0.5013889074325562,2562
NMF PSI homo,Other immune cell,N18,0.6002205014228821,2562
NMF PSI homo,Other immune cell,N19,-0.47522273659706116,2562
NMF PSI homo,Other immune cell,N20,-0.20813918113708496,2562
NMF PSI homo,Skeletal muscle cell,N1,-0.888511598110199,2460
NMF PSI homo,Skeletal muscle cell,N2,-0.8861331343650818,2460
NMF PSI homo,Skeletal muscle cell,N3,-0.8826144933700562,2460
NMF PSI homo,Skeletal muscle cell,N4,-0.88689786195755,2460
NMF PSI homo,Skeletal muscle cell,N5,-0.8918440341949463,2460
NMF PSI homo,Skeletal muscle cell,N6,-0.8852140307426453,2460
NMF PSI homo,Skeletal muscle cell,N7,-0.9024407267570496,2460
NMF PSI homo,Skeletal muscle cell,N8,-0.9114591479301453,2460
NMF PSI homo,Skeletal muscle cell,N9,-0.9709678888320923,2460
NMF PSI homo,Skeletal muscle cell,N10,-0.9497653841972351,2460
NMF PSI homo,Skeletal muscle cell,N11,-0.6438680291175842,2460
NMF PSI homo,Skeletal muscle cell,N12,-0.7819852828979492,2460
NMF PSI homo,Skeletal muscle cell,N13,-0.9096909165382385,2460
NMF PSI homo,Skeletal muscle cell,N14,-0.8997491002082825,2460
NMF PSI homo,Skeletal muscle cell,N15,-0.920831561088562,2460
NMF PSI homo,Skeletal muscle cell,N16,-0.9874476790428162,2460
NMF PSI homo,Skeletal muscle cell,N17,0.5032427310943604,2460
NMF PSI homo,Skeletal muscle cell,N18,0.5152040719985962,2460
NMF PSI homo,Skeletal muscle cell,N19,-0.21682630479335785,2460
NMF PSI homo,Skeletal muscle cell,N20,0.020807059481739998,2460
NMF PSI homo,Macrophage,N1,-0.8319650888442993,2129
NMF PSI homo,Macrophage,N2,-0.8348996043205261,2129
NMF PSI homo,Macrophage,N3,-0.8124777674674988,2129
NMF PSI homo,Macrophage,N4,-0.8324301838874817,2129
NMF PSI homo,Macrophage,N5,-0.8587666153907776,2129
NMF PSI homo,Macrophage,N6,-0.7958020567893982,2129
NMF PSI homo,Macrophage,N7,-0.8228254914283752,2129
NMF PSI homo,Macrophage,N8,-0.8669728636741638,2129
NMF PSI homo,Macrophage,N9,-0.9087400436401367,2129
NMF PSI homo,Macrophage,N10,-0.8300467729568481,2129
NMF PSI homo,Macrophage,N11,-0.8898948431015015,2129
NMF PSI homo,Macrophage,N12,-0.9129129648208618,2129
NMF PSI homo,Macrophage,N13,-0.9653346538543701,2129
NMF PSI homo,Macrophage,N14,-0.8765817284584045,2129
NMF PSI homo,Macrophage,N15,-0.9065399169921875,2129
NMF PSI homo,Macrophage,N16,-0.9189713001251221,2129
NMF PSI homo,Macrophage,N17,0.6899316310882568,2129
NMF PSI homo,Macrophage,N18,0.7897872924804688,2129
NMF PSI homo,Macrophage,N19,-0.5113595724105835,2129
NMF PSI homo,Macrophage,N20,-0.12371396273374557,2129
NMF PSI homo,Smooth muscle cell,N1,-0.7686219215393066,2034
NMF PSI homo,Smooth muscle cell,N2,-0.7427324056625366,2034
NMF PSI homo,Smooth muscle cell,N3,-0.7052809596061707,2034
NMF PSI homo,Smooth muscle cell,N4,-0.7519342303276062,2034
NMF PSI homo,Smooth muscle cell,N5,-0.7910074591636658,2034
NMF PSI homo,Smooth muscle cell,N6,-0.6650745272636414,2034
NMF PSI homo,Smooth muscle cell,N7,-0.6657278537750244,2034
NMF PSI homo,Smooth muscle cell,N8,-0.8299458622932434,2034
NMF PSI homo,Smooth muscle cell,N9,-0.7387291789054871,2034
NMF PSI homo,Smooth muscle cell,N10,-0.6201874613761902,2034
NMF PSI homo,Smooth muscle cell,N11,-0.7031983733177185,2034
NMF PSI homo,Smooth muscle cell,N12,-0.7824796438217163,2034
NMF PSI homo,Smooth muscle cell,N13,-0.7884693741798401,2034
NMF PSI homo,Smooth muscle cell,N14,-0.824782133102417,2034
NMF PSI homo,Smooth muscle cell,N15,-0.7932918667793274,2034
NMF PSI homo,Smooth muscle cell,N16,-0.844735324382782,2034
NMF PSI homo,Smooth muscle cell,N17,0.7757160663604736,2034
NMF PSI homo,Smooth muscle cell,N18,0.7496280074119568,2034
NMF PSI homo,Smooth muscle cell,N19,0.3278364837169647,2034
NMF PSI homo,Smooth muscle cell,N20,0.4885569214820862,2034
NMF PSI homo,Pancreatic endocrine cell,N1,-0.3129943609237671,1444
NMF PSI homo,Pancreatic endocrine cell,N2,-0.3234284222126007,1444
NMF PSI homo,Pancreatic endocrine cell,N3,-0.36785465478897095,1444
NMF PSI homo,Pancreatic endocrine cell,N4,-0.32571813464164734,1444
NMF PSI homo,Pancreatic endocrine cell,N5,-0.21266794204711914,1444
NMF PSI homo,Pancreatic endocrine cell,N6,-0.3436327278614044,1444
NMF PSI homo,Pancreatic endocrine cell,N7,-0.311160683631897,1444
NMF PSI homo,Pancreatic endocrine cell,N8,-0.12522724270820618,1444
NMF PSI homo,Pancreatic endocrine cell,N9,-0.0790703147649765,1444
NMF PSI homo,Pancreatic endocrine cell,N10,-0.1561289280653,1444
NMF PSI homo,Pancreatic endocrine cell,N11,0.19856758415699005,1444
NMF PSI homo,Pancreatic endocrine cell,N12,0.10848748683929443,1444
NMF PSI homo,Pancreatic endocrine cell,N13,0.18037323653697968,1444
NMF PSI homo,Pancreatic endocrine cell,N14,-0.06223870441317558,1444
NMF PSI homo,Pancreatic endocrine cell,N15,-0.05955984443426132,1444
NMF PSI homo,Pancreatic endocrine cell,N16,0.04765498265624046,1444
NMF PSI homo,Pancreatic endocrine cell,N17,0.3848438262939453,1444
NMF PSI homo,Pancreatic endocrine cell,N18,0.3266136348247528,1444
NMF PSI homo,Pancreatic endocrine cell,N19,0.5991643071174622,1444
NMF PSI homo,Pancreatic endocrine cell,N20,0.6876150369644165,1444
NMF PSI homo,Oligodendrocyte,N1,-0.15677902102470398,1360
NMF PSI homo,Oligodendrocyte,N2,-0.10321216285228729,1360
NMF PSI homo,Oligodendrocyte,N3,-0.10067755728960037,1360
NMF PSI homo,Oligodendrocyte,N4,-0.10211826860904694,1360
NMF PSI homo,Oligodendrocyte,N5,-0.08758595585823059,1360
NMF PSI homo,Oligodendrocyte,N6,-0.09147331863641739,1360
NMF PSI homo,Oligodendrocyte,N7,-0.030733827501535416,1360
NMF PSI homo,Oligodendrocyte,N8,-0.09082265198230743,1360
NMF PSI homo,Oligodendrocyte,N9,0.05090298876166344,1360
NMF PSI homo,Oligodendrocyte,N10,0.05721317231655121,1360
NMF PSI homo,Oligodendrocyte,N11,0.22337289154529572,1360
NMF PSI homo,Oligodendrocyte,N12,0.13508303463459015,1360
NMF PSI homo,Oligodendrocyte,N13,0.1658257395029068,1360
NMF PSI homo,Oligodendrocyte,N14,-0.021738162264227867,1360
NMF PSI homo,Oligodendrocyte,N15,0.05313533917069435,1360
NMF PSI homo,Oligodendrocyte,N16,0.005891269072890282,1360
NMF PSI homo,Oligodendrocyte,N17,0.5115740895271301,1360
NMF PSI homo,Oligodendrocyte,N18,0.40815630555152893,1360
NMF PSI homo,Oligodendrocyte,N19,0.8109246492385864,1360
NMF PSI homo,Oligodendrocyte,N20,0.7379671931266785,1360
NMF PSI homo,Specialized intestinal cell,N1,-0.7052893042564392,1342
NMF PSI homo,Specialized intestinal cell,N2,-0.7118816375732422,1342
NMF PSI homo,Specialized intestinal cell,N3,-0.7101481556892395,1342
NMF PSI homo,Specialized intestinal cell,N4,-0.7212564945220947,1342
NMF PSI homo,Specialized intestinal cell,N5,-0.6972525715827942,1342
NMF PSI homo,Specialized intestinal cell,N6,-0.6155312657356262,1342
NMF PSI homo,Specialized intestinal cell,N7,-0.6297462582588196,1342
NMF PSI homo,Specialized intestinal cell,N8,-0.604242205619812,1342
NMF PSI homo,Specialized intestinal cell,N9,-0.3952195942401886,1342
NMF PSI homo,Specialized intestinal cell,N10,-0.34981241822242737,1342
NMF PSI homo,Specialized intestinal cell,N11,-0.3422429859638214,1342
NMF PSI homo,Specialized intestinal cell,N12,-0.45059725642204285,1342
NMF PSI homo,Specialized intestinal cell,N13,-0.1851062774658203,1342
NMF PSI homo,Specialized intestinal cell,N14,-0.5966194868087769,1342
NMF PSI homo,Specialized intestinal cell,N15,-0.5787169933319092,1342
NMF PSI homo,Specialized intestinal cell,N16,-0.3004917502403259,1342
